,family,txn_hash,output_index,potential_ransom_wallet_addr,potential_ransom_btc,potential_ransom_usd,unix_ts
142,Locky,a2bfce54e5b1f4d0e536e55191f29b42d8a4123c57005808a7ffe668801c9d8b,8,17teB1Mk3LF5SnmCbgBK8e5Utv9SHmVyPc,0.5018,210.67,1455786319
143,Locky,291c77dc748f85fbe4cf36aeb751a7061ec338c8198c8086895caf1372320d43,20,15sjCjaCcfiqJnnxr3GM3R1M9BPa5STVQ7,1.0,419.82,1455786319
144,Locky,2c85b98aac72efa064f09c3681128c8cc049be46a82a37009a264cdc8afe4f42,6,1MDbtC57s3RDnh3Xh8sfq3uhAzwD5sYKuC,1.0,419.82,1455786536
145,Locky,f67307d694e2cd4786daa26c91e1a4d513fbfd9880c04f93caf7a47dd778efaf,1,14N883pP66waLqDDw2wBD6sPMMbpxMtFSo,1.0000089,419.82,1455788390
146,Locky,d3157851adbfdb3d2a4b9584a607f2b7123fa0c018d90c15a43b29c5da9619da,1,1PSdRdxi2Zx2f72XaRzJWGnbJu8iXti1ZC,0.5,209.91,1455788390
147,Locky,e180eaa7739eec33228f12776a489ae9fabf9862d5dd300d56247cc5d76174ed,1,13AmtkLwHmQZShGgac8h3JRuRyjgicngwk,1.0,419.82,1455788390
148,Locky,b091c229cdcea60080f2b38902b6fa1aa897c51518d4c326246f824e1053ee2d,1,16YtoAzPEDG58x3PbydkLGWZH8Xq6aZ35T,1.0,419.82,1455788390
149,Locky,40ae5e813156b9f0973234faca8f63512097ac6a7a85f6d55e10aa685c2aea67,1,1KNp2cWtPJuyHK4CbGiKZwQ3iShSb3WAp2,1.0,419.82,1455788390
150,Locky,15ce7a4d173d8526cef33e5166c45f2541e363d17ab91c34efcc2678c87a8cdc,0,1Kpoy576SPmKuiCsEAdFNKnpAV9xdrHQKA,1.0000089,419.82,1455789025
151,Locky,e305497a6a3e1a5d6f901b7663191cda8c5a1775b7115d56aa5998b8ea3a760f,2,1No5xAHb3WzEMCAhanjak6hTGLk3h3JJ3L,1.0,419.82,1455789714
152,Locky,d35dfd206203a9aa5c824a59dcd786e40a7164d6f84cb9719ae3a12fb7ef99e7,2,1BDS8bR5w7G8FmnAhWkvdTPUSnmW4KU5bw,0.5,209.91,1455789982
153,Locky,9afab77c7e81cc65532c8ada20db5c0f87b4acded82cd15d828f64d98dfe4a36,1,1PHe6LRMNswzPHfCJdWs7wyvC9F1RCAbfo,1.0,419.82,1455791197
154,Locky,180e1ce09129007858c0cfdefe2f6edba958a553cabb7892049b5f76631af403,0,1Ldo68fBp12t2KjUGxg37oDtAxNmLkcAaF,0.9999,419.78,1455792197
155,Locky,3dbb979954f74054f0763c333468820a40935fe0b875b6fe9d04337ebfb2e4f2,0,1Nqq5zfdiUqkF87yYxDoenExiNwGVnqWPa,1.0,419.82,1455792197
156,Locky,37716cb28120f4f545cc117cd536a697fab99f6a7b5c3bb8f4aa82c8cedcd5be,0,1Gxk7aj8GFUeyruMmPnLZXjhgH6HhnJNbb,0.9999,419.78,1455793016
157,Locky,8db9a7ee849f671e8f09755d596578f1297f6736a41f7e44fac433a3176a0aad,0,1P7A3tqZTBXt8zfTfJPkiNZCRFJkUV5N9R,1.0,419.82,1455795435
158,Locky,f741f4cb742b7279684d809cce17c6a2688d725278ad26e524c5adcd167bd025,0,12y3NDag3Tzxju4U3obxyJ6QHiaJwFSRju,1.0,419.82,1455795954
159,Locky,0f4588d92d77ad67a46246236150d03dd625207be9575722f367c205847831f9,0,1Kk6sekoyZhpjVXXVE4idycDgEPVeu1icd,0.5,209.91,1455799281
160,Locky,fc28fce716d43fff21b1ff378edd74d9783e4a78e372c36f648e8fb2b593a00f,0,1NnLf4AJ91tJayvwBBZgSFo3zcPnroRCHM,2.0,839.64,1455799281
161,Locky,a43f4cd0ade19da5442130844915c373c71d6e657b4be415b1cf0f60b2bae7a9,5,155bXEG2qSr5xTnQkrCHXLwZZoLS7d6mfN,0.5,209.91,1455800180
162,Locky,7f1e2a366d66faed1b493dd52fe806456745d15b5d36be0a6d7b981d02ec0d0b,0,12Sff3KQbbCxiUQGvWZmj8QycwMy4NMh1r,2.5,1049.55,1455801736
163,Locky,c1a4c1be4bcf52a0d7f52b3ac9251c74a831dc7a4f4883d3a25579dd4dce0a22,1,1Kp5RiXesViyxEP6qNzdz2713xkiCmtzfF,1.0,419.82,1455801736
164,Locky,705e7400bfc6d42834d50ea7b4b1956ab7c2b2ea6774408576892094a91e804d,18,16xn4pNuBvKsLvHd73Sh3GVBzvEhf8tTMr,1.0,419.82,1455802763
165,Locky,8fcc707fb46d32bab78fb0e19ad948e2ff30d43c1063083b27eda682b570193d,0,141z4Y9CisThjUhP38iHDa76SP5PNw2Ka9,1.0,419.82,1455802763
166,Locky,e933109b9930d39a62a5b22c8f551abad2da7c0093059e3d70ad6f450b4fb6a0,0,16GoZU8FnGmRmbj5G8pkGqENRJCH8Cfkxo,1.0,419.82,1455804298
167,Locky,1dce11601c3a9ef6ba58c0008f3d93370680293750540429023b6cc5310eba9a,0,1EeCT9Q2xaYxfLJQP6JBgaEZUwGjEG1kY6,0.4999,209.87,1455804298
168,Locky,6577b021d989ba94fdd292f7b687b773abfa4d0b936ddde48006c43046819549,0,1HvzyCZPnqwkLm1ksfsPfvXZxk4HMNieZq,0.9999,419.78,1455804298
169,Locky,0060c2d77969a0b702a8118f2561a2da665c35078a22132dbcf9c8be8883ca87,1,17pqJ8VexiL7iKYW8FxrVtG6tbiZCCaTbG,0.5,209.91,1455804298
170,Locky,b7faaf21821976865b9ba76f84f57fb7e57e84435a0a36224cd9de3fbca50074,0,1DxMqebjD54mnBNyZ2cz6iRmqNd66LtL4T,1.0,419.82,1455804298
171,Locky,3d1436cf059ea4130953d25f9cc1e9f0ef862b4b6a06138bcf7e06224c11a3a8,0,1EhP6P3SNngVKUVMB7mjtQT6EnV8GtSUJr,0.96622,405.64,1455805698
172,Locky,8a8f5b54d6069e34821136d74872dbc90bbaea34424e0597b9d9b16e78b85f07,0,114BqWjEYTXuVzFAEc4qdz72j3muFPMSfH,0.9999,419.78,1455805698
173,Locky,ad0443881672475a4fd2d3b11bf6fd5a49f32f24b074718c236344eb7e0852a5,1,14wUympzj3zzHb1jg38DwjNx4NhZkuDamk,0.5,209.91,1455805698
174,Locky,8cf92537bb733ea00e8dbd143c18729c789c4fa19f3ee6f89c402802b415c795,1,1MtpobroGSy7edymYLykgmf2C2aNumNLCu,1.0,419.82,1455805698
175,Locky,22abd55e8fc52d9aae83f8a8a36354322ce9bd492bf3d434c00f52abc129bfc9,0,1CAaKFd7FQseBffNEgzM7u1TnHzB8poxTa,0.5,209.91,1455805698
176,Locky,e26f0c5b583058e21450636b40cdb0175a2c5d2602b91dea4470f10b3fbdbc5f,0,1Bpf74vynSgVFzQgx2hGjFKPapPhD6UHpb,1.0,419.82,1455805698
177,Locky,974b0bc59ce5a8e5357c8ec59cdba1e0c9f3c7350edd40a545dcfe4cfcda189f,0,172TbWhA8QTh5jENyxSya3B5ew2TuVdZyU,2.0,839.64,1455806813
178,Locky,9567d71b5945a28d694a6ff7c1c29bee5ed1cbee6becd9339daf81b09d299c2b,0,1JgZkbNnKojUCEKX8FCqKB8Lw2yKuYGJ95,0.5,209.91,1455807073
179,Locky,fda5f9b57597d25fbf5e0220d6ef8dd60e35e81200cfc04c44b61bbe7f37492e,1,1PcGAXtfGTNub5sy1Es8GhRQB7xSxpWe3V,2.0,839.64,1455807351
180,Locky,f499794c79a3c9cea1fb4d663121b3c23da3fed82d29561a40044b94ca1de8d2,9,12AG1UgkMsrt5gzdAtadtQfEpjqQV5AQyM,1.0,419.82,1455808519
181,Locky,a71ab60cb2e43057c4c0ce22c75a0a90fafa93d847dbac1199f81fe18517c7c9,0,1AuP934tGjy1iu9DiwWDkPpvySPemp1ie2,2.0,839.64,1455808519
182,Locky,e97ad4ad76ef1ee011c2b73b3ae57c24bd7f709e3a24b23dd5b77cfb35928451,5,12qDMyr96Z7YaVuT172sFNVCYUvW2jX1BE,1.0,419.82,1455808989
183,Locky,9b02b23ff0bdbe60c8168a3adc583ccb442617ef930bc6606adbd0fcd45f5efc,0,1PK51rpRnw2TPJFzAgwTgJc1Cnn1XVkJij,0.9999,419.78,1455810066
184,Locky,3ebfae40bd969282416379188bd237f27a3073343fe47b8bfc0681a2f494fcae,0,1NrhRzCYrUvtUX83Wgwnh2bzwRd5V5tcSH,0.4999,209.87,1455810066
185,Locky,d4a5d84d74f0da4b55f2d85c6728197da2c1b325b7d497f2265d8ce569fe99f0,0,1EZXUU9fJg6s1QBbDtzqcLHZwgeTWqDreG,1.0,419.82,1455810066
186,Locky,b6acfa29befbe0ba26b9368eea81ddd4ca219bb2cfaa41913b416025960704c4,0,1JT6Q3XNJzLbJsqGUiny8PjBfBpryUoWHJ,1.0,419.82,1455810066
187,Locky,87dd5bd3451afcf6a5085ebba54e1c29525e60b01d59205d8f19005c7c5a7ef0,1,1DVxgqxymC5p6oqNQXwG9Le1ARC9tQXUGR,1.0,419.82,1455810066
188,Locky,1d8f0158e89a762b783d9f5be1fc224c4a2850dde1e29c43e2b1ef8daa6bf964,1,1EsTsD3bkpqJ5zChGFQm8zQQto2fjoTBvP,2.0,839.64,1455809901
189,Locky,1d18b2b98b9697c05f4d1734b92501aab95b3865297fa9f404a06abebec75da2,0,18p5ifEFwrgZGkUU3uRzKiJ6qdhF3Aaieb,0.5,209.91,1455810440
190,Locky,e9e5aefd2b39a3e5eeb1be9b2b12b0346e3534b260283210e1a63c3cf98876f8,0,1QgTuQXf1ETiV1VJC9sh5A688ri2rT5hy,0.5,209.91,1455811861
191,Locky,d29d4bb68d0dc85362881fdfd73f4f9bcc494a63918bf16e6faa83e9b19c6b27,13,18MhAc2jvX5qBstufeCXt3SXwjihq45q9L,1.0,419.82,1455812255
192,Locky,927cd323ea39c0d278caf9b0cbc49a0a46c3c9dd86eb3b933077920bef959fcb,0,1JoY6EDRXZztFDL88WPQRNT3tESpd5v3kx,1.0,419.82,1455812255
193,Locky,0d9aa8450a77deedd0527a925c9c19088221832a89a1670e0bc2efd8ed520303,0,1C1f2M57vKkz1LXNcsdoWJtu2Tqy5iVx4B,0.5,209.91,1455812689
194,Locky,882f15ba4e0644004d7124b81e766df044417f89aefcb265bca39d71ace3cc8d,0,1D7n9qB8fqEHcGKPUwwgbxhjRdzGG4TEV1,0.5,209.91,1455813967
195,Locky,d17fd1332f21bd75a825aa351b505312b780ab29388bb2ee294a28d38248307e,0,1HwNWCnJCJnQosYnpx7JvpWzzLyVmoz4Mi,1.0,419.82,1455813967
196,Locky,e47a587c82513ef9b9f890176816164822b128715f3cb29be27c445bf5dc4f43,0,16aWJpWdXVbQ5iQ8RUA8KQdtRxjRoVRVVf,1.0,419.82,1455815360
197,Locky,995fdac70510eccf8e11c97d3f76efbd2ca3dd5b4c886ddba4fa46aa9033d79f,1,16Z8GpP1z8kRgcTju4MEhbMri1L8qxB6K7,0.5,209.91,1455815316
198,Locky,c770f944944c2c0bff7b3bdcf5ecc4c5edbe305f153610abd0e69ffbbe980dce,0,15BSySCAcsNbzPKh7ZCVtM1C8xC2PsY6qb,1.0,419.82,1455815703
199,Locky,b43e770f0376d1170b052decec51bdac250ae2e002a30bd0bdb3ddb8e5f783c3,1,1E8fKGfUG8PYT99jmRznHf3M5HZNaJ2jyt,0.5,209.91,1455815885
200,Locky,2974df0b16d8c23ad02ef3b15f3976faff1eb458e4132349b0f052317b7e4f30,0,18iHC7SbkKeXdGWrzzPBqMmHpKtjfoX1U9,1.0,419.82,1455815885
201,Locky,4c94b5e24fe37cf4715a0b17e0c5c784306e9a89cda25f838aaa905b6699668f,0,14df4hEXkmKcatZt1bpW7QwpkovDMpbgFz,1.0,419.82,1455816543
202,Locky,a6c4b19a587e6c967cfb86a0d993c12fa104f2255f86e41bb3fc343fc6485a79,1,13uBqCEakYD7bMRnj7F7QqR2aRPYcAHxQo,1.0,419.82,1455818186
203,Locky,08585bd2a5136775406d56e92f63d79806e0f30c14111419532b2325b463ea11,0,196XpPeKbJ1YsMCtScEKxpwPDuCxusTiy7,0.502,210.75,1455818186
204,Locky,3112c4bc2361b4928c2a6cb5292aa762737c2e186545acceb752f70b9828d3fd,0,1DD2mFQh9dgjuBmXBErmXr8gTRsyy2PcWp,1.0297764,432.32,1455818186
205,Locky,884e72745a03106ece93151ae8d779defc36d25022bd5ff4c2cc68c2b700f73a,0,16aaTXiUW95HS35HtBgyZoBT6zpg4cVFsD,0.5,209.91,1455819686
206,Locky,1471a5281de8dbb1b09f51e6daca5562910a98345b1fb0648877c828b84f75ab,0,1JbzQAczckfdRrZxFqeDukwLUZBp2qJTyo,0.499,209.49,1455819686
207,Locky,66acfd2df53c3a07b3cb0c1b41d234b86cba11b40c9fbfc06b832cbfeeb7067f,0,14de9UxEveDpFM3ZHA9RSji2vKcioStxuy,1.0,419.82,1455819686
208,Locky,e55ab72b3bb00190f9651f8fe4cf76cd47c01b67104b9075482d6157c444f9a2,0,1JHCGnChqWoNd77m7J4fv5fUL1ssgwFMfD,1.0,419.82,1455820153
209,Locky,7094c0c9d8f074b8cdac963c1081849fecc6c84f6bdcffebf1db9dd81c4e3ab0,21,1P3y5Bp7T6GBZWzSqz68nxkZN3QP1E6Ljy,0.5,209.91,1455820153
210,Locky,560b0e221172d29e452f70c77164c82e14b6bc3ba755308d66c2600a4581f171,0,1CWKJ7LJ8XVtWc4SqU8ndxxKXDLnTztSha,0.5,209.91,1455821680
211,Locky,1e56d151f644651987d8a1f39c11e31aefa97d1f48bec5fc55d743acc6a26480,8,1816VhTDkXvL8wE2HKYUMbXh3L9UZpiiM3,1.0,419.82,1455822689
212,Locky,6bc01b55c0e04dc7ce6dcbb5254194cfc75866756b807166ac2c2b409c991967,0,142aL125uUfbRA4tm9dqKrTuGs2CYaZ6w2,1.01347927,425.48,1455822689
213,Locky,434396c6bc90f8385a1a6f4c19ff49b5a3099e0eca3e52941cc432aa1d206caf,4,1JBZQQojJEpqnv6ZtgXb4NhzWZpL2ZVAjj,1.0,419.82,1455822376
214,Locky,6b377688d81aa51fbde49043a57d4eea286f5bf262bd703ec5a77a301322ece5,0,1GPdyrFc6niGFWPypFPxvgdAaJTczZNNNh,1.0,419.82,1455824076
215,Locky,5c38e188fbb0f312c69f15585a7e63d29f1c065c0f56f02f012cba88862467fc,3,13U1tsB5696BxYUYXD6Y3628fQfLQFsq4y,1.0,419.82,1455824076
216,Locky,b589f621cfa32b20cb1c68f85feacbc7374aece4719293519a5d0f5a9c0a3afb,0,14C2Q6ZWYicaasK4gdNzbotD75sEUTnNeU,2.0,839.64,1455825094
217,Locky,b1599aa1931548fb70801e1697cb9ecc99893dd6e5f520d710181066440bc620,0,1FNNNhzP16rC6dK4ZLUGuLGB64UWLsULNz,1.0,419.82,1455825094
218,Locky,e52d9de967bef4b430599454d0e122880016e8c267037e4f257abd2b719061e6,0,12MqZQkfZNyBf3NjrCtZB8xS61pXDXjFNp,0.9999,419.78,1455828442
219,Locky,5ebf8855f5b06a579b738e55dbfeb5dd57d8271539ea143777ab701d447ca667,0,12HFpi9TYn6dMwXzKVcX4B8iXR1LRYBRtU,0.9999,419.78,1455828442
220,Locky,28cb599d99b1ab2b6d5057043f063c94ac2482869e88a22850b0d47a6c39b0df,0,1DRujzUTnZgEk5iqP3XiG1E2MBb1GngYob,0.5,209.91,1455828442
221,Locky,945f2abf59449f079ffc79f589c2fa9ba5801e0ad4f092d1f298fd97eca489dc,0,1DRujzUTnZgEk5iqP3XiG1E2MBb1GngYob,0.5,209.91,1455828442
222,Locky,257ae663b808381c7326183cb10de9ef6678da0bb136895951760ef2a7102e83,0,12x6airud5a53kiFfQsnGNYLCaB4RCvEr6,1.0,419.82,1455828442
223,Locky,07504bfbd1acf57a74f73a9944c04d020a092d8748318beaa4e572f053851d79,0,1KYh9L4DNKH95PncSuak3MVVqDC18ijEMm,0.5,209.91,1455828442
224,Locky,08b14c63edb253b057b4eec472dc4a6b414c9b606ed217ff2db51a40d0d61d03,0,1Kr2CHBNHFjE7V4vGiDYryEmx2ux4kb5ge,1.0,419.82,1455830102
225,Locky,0cabab8e832d40f6884c73834329e02c10e2811c03a81d05e80f3fd2ae622390,1,1EBHWM2khqqrhLobKpsn8eix6QyGynyDAD,0.5,209.91,1455830102
226,Locky,7af8d82a97e5fc7b319044a1b16b1138bf16b024cdd3b51e7262f8e51a547342,1,1ovDUdSP6bLU32D5Rut6EFUGz3L6bKf7C,1.0,419.82,1455830835
227,Locky,9512ebe019d2c698ceda3ba95136944a4629d75af53fcc5020be6c52ae7d24d1,0,1F5ahEMYLd4Xyan8S61DKWmPzXwMNXeJab,0.5,209.91,1455830835
228,Locky,9f47728077056da769b61cf21ee20efe2552fe4c9e4e681f88b90109be240cbb,0,1KFRRbngRYBTzPPsaSEqqVMCgwzNEzgJZi,0.5,209.91,1455831446
229,Locky,d2c5bd29d1c4f2a2e0af95ea752f5364a19ebba19c754bc0eaf14b844ec64721,0,1DRiUPMqqpnbqsgkTvaBp5piJmigmMnraH,1.0,419.82,1455832520
230,Locky,2871f2d9742efb7168b1a5755c0c21eda6096eb48eb3e55b25cfcdd2e9f035bf,1,1AeKdAQ3ToYbJZZsKzQU6wwduWmug48RGq,0.5,209.91,1455835952
231,Locky,0a0e2727226463f0cb6319d7b9746c1bf0966c2a2340e7959334d28d1326c1bd,1,1LBmb3FJEbMULZUKNA5mHMb2xDUWxAZDJf,1.0,419.82,1455836235
232,Locky,fbb3e4fe8d1e78c64be45347a526adfe030eb2e545a95989b418f4c24a033d8d,1,156suXaNd4dXEBEv47paqzakY4bPDJ9XxX,1.0,419.82,1455836235
233,Locky,288b1b6caab22359f826d2d7197432017d9b1cd6afa713a969093e3f30755b42,0,16Lgpzvq1YDCHAbznFbk2zVhbAKKJ6J22f,0.5,209.75,1455837799
234,Locky,1ad6d655843b1d7b30bab8beb81026c051e3a784a5de1199f9f9c920eb8e1426,1,1KmJ2V8RAWiT8KotTRZEqxuSN4ks5VCanC,0.5,209.75,1455840604
235,Locky,d974022e00ed8848c2f0f2e8c19e17da4c6f1f29baba98a0d4fde17ba044d16f,0,1GAEdkwxM6A376qaJRRSNRFr3MLPRMyGzk,1.0,419.5,1455840942
236,Locky,ba39268afa5d5f95ebf29e7fb3cd933e4ecbade1e070327574d43250dec9133b,4,1LJnatiDtUkppy88Ew7r9XzioQY5NNt68o,1.0,419.5,1455843840
237,Locky,cb108f0cb64ed2db54777c785395901f36a4a7240ea836ebb790ca0b285a3e6f,0,1GNdwqHp1We5U9bkSQmGKtoPrQqLqf1cZ4,0.4999,209.71,1455844665
238,Locky,af1209f8a2d13b2632c0dd461ce99c1a0714b965684933dfb680b2cbf443f8ae,1,1QDupSbzNQ6oiZmPHUujBNmmxnxN3VLt9t,0.5,209.75,1455845228
239,Locky,5cf2f6a67d868fc0a7a90258ada1b0dfc578766eb88afb4726ec78430f1040af,0,1G2ox9cNb8tVD5L74FULx5GYH5u5ybwdxP,1.0,419.5,1455846773
240,Locky,054c9ed8ca053fee4b097fc775c30797ce23a9372658c89279f4a633e365c263,0,16TEK6gJgMAhn2BiuDtbXciH66dYXSbqv,0.5,209.75,1455848316
241,Locky,513f621a54256f446222fe26c5823311ddb0ca6d74d5c96fed5297d98bb3c6d0,0,1H7Gph98tLQz7qRfkma1bDnW1DyNiiEzbx,0.5,209.75,1455849126
242,Locky,86066a18d87f44127e4159b23d76b212252c95365015aaa1013bdf9b2d328cdb,0,1EMvaLbCLJETUefpkdqrzCgvMEbDVGPSPp,0.5,209.75,1455850145
243,Locky,09b7124f7aed0f3379d266a687092e344fa69e63c061aed9751a82ec8e05a611,0,1HjWHArGfBtFdG8NhPusLX1yEPE4ygqGoa,1.0000089,419.5,1455850937
244,Locky,07e95a236b023efcfb3f78e4b3ff98aaf6cdf26e96af733556076c5b2eab9a57,1,13Qp2pZbb8DVLegAncRL9Qsk8PhdximncS,1.0000089,419.5,1455850937
245,Locky,a0abcc817913b9b91f14fc38cb836e711444203c802b4a2f5c6c5e058ccead14,0,1MBRtYV1BZf2o8GaDP1m9rPPRWVbrWUd3R,0.5,209.75,1455852503
246,Locky,3875cad526ce0384d33826ae7dc3430fdc508a5fc8dbc94f6e6dc3981f755e14,1,19ivqboqbMTMXcFkKERXkecXAMc8wGXvq1,0.5,209.75,1455855240
247,Locky,4ec9f4f69b00ae8485bd2200362f06fcaa631f28d356ffdc90fee5086172562d,1,1AprRWpbSzPooC61UT8MbvKfn2afVmgNz6,0.5,209.75,1455858549
248,Locky,b2db0fff9cd07b7e3a69303b3f96ff00cd598a8b4ddb48cd101707d6b0517206,1,1MXPSWFbSbuRWHv6cWVZVyURoj9wrf8DN6,0.5,209.75,1455860158
249,Locky,ef09128360be331e1e323e88b8589eba51a1e6f80cccec8a7406c776a7a46006,1,15Qhc2y2EnkGAbFeDVS93f7ECbJBvmFwa5,1.0,419.5,1455860158
250,Locky,f717658cfe0385125b16fb8c79b76cf8b8dc9067f85ed8f2e3974faa5d179bbd,1,1DAJn1hvRWkgqM6k78VVQpHTjzPYMK2aie,0.5,209.75,1455860834
251,Locky,cdc5ebe1c2131611c46ba8af7d3356dd4d7690b7d187230264de2d2dfc1f84f4,1,1G1aELbiCRVQC6G61KwMiHCKuXpawg5Ajm,0.5,209.75,1455861018
252,Locky,96f2db5e08bb080bf732091b19e579823b60399901134875ef3adb22904e8acc,0,1FuhRqJbRnphZgvMekZsyPqDXpPp31ZMiW,0.5,209.75,1455861729
253,Locky,74cd9744c2899355bf0c273da6f81f15aaf58f8d3ac550b4a1195c649574ca85,0,1KWYikLLbSVBXXTDmdGzzA2fpJWCijyqXN,1.0000089,419.5,1455863324
254,Locky,c9f66bd040a58145a778f3e19c81b5178c32e9dd62e53cc7c73cac935de539df,0,1J9YMbJ1qD3o7f57XwLnwXn4WjHqKTs8CB,0.5,209.75,1455864962
255,Locky,ec53191bd11a9ba2429335e2018eb8b9b169ed754ffade9680beb732577789aa,0,1Pn9PGrRpaaNXNX9MTF85h98Wx3bdsrqqo,0.5,209.75,1455865567
256,Locky,f653d84a153944925fad99339cad32c3b1b9d196f4f5d3ed633edf98b1d5268d,0,16AnSRPD7b47EfCXYRterzhtonw7ubvScZ,1.0,419.5,1455868469
257,Locky,2b87748bf1b2880e4d240a9d9ea82029e3fab79e485c24f7434060d2a10c38d3,1,14K2HuXw9h6n9TH66p1KTvjwzWvCJrgz5y,1.02947398,431.86,1455869162
258,Locky,6805ded1a0e2487af4f79b6dba02113ce66a25bf7eea057c71f586cda5fe45fc,1,14oW8wquqs3HJ7PpkkMMVuTjaPucCeCV2M,0.5,209.75,1455869817
259,Locky,c12e26f2350d5dfceb1541daf2a587b99a3910929841ebe5edcb591fd7e148a5,1,1PyPvKT4XQcLwoCUwi9FVNVjRWrJ86oQya,0.4995004,209.54,1455869817
260,Locky,41bf14458445578f5cc9a64faea48f7ac55c742f9ffc3423a1f1dc43a763483e,1,1wyX6LJ4W5hUfbsF9ov4wQ3s7sAX47nvH,0.5,209.75,1455869817
261,Locky,9aa5ab7a0df7ee0a6269cd99869ae2ff7d6140a86e57717730e87968d3827858,0,1LqLgCJFPFYL9SU6PN7eXc9fzwRtt7LCTD,0.9999,419.46,1455873264
262,Locky,98d4377f0b7925ee5470762daeed37506ebb321b3a3a8a0ba083a382807bcc79,0,1M2qSAuCd3WvTkSSjazqUXML5pxmPGppEM,0.5,209.75,1455873264
263,Locky,2d763fd49f677d651dbaa183ff21a572683bef1a51821afdf1043e630ea992c9,2,1DPyVaqUyqe1XT81cgw1qhH14NADaVEgFy,1.0,419.5,1455873264
264,Locky,258cf3569017677a187bcf99a87586c2f2ef357398f44a7ec00f4de24efdd01b,1,1PpC8avzypraEgxE3gzjKEbEdw1TtPbEvL,1.0,419.5,1455873411
265,Locky,4b9266dd317982ec129d61a2879660597ef7904f44c8583ff1c5667dfa234c36,3,14xpc2p3h2ANRYNbn9JnAJE7eQgGs7NKXj,2.0,839.0,1455873411
266,Locky,044ea526094d330208c3e1198792e205e2239893e0e778cc43ce8ce73aa9b41f,0,1J1pQu7p1bipxPgCxm3dsGLjYJQG1EJnTW,0.5,209.75,1455874061
267,Locky,2c130319a6db09792fb1a90a0e310b1a158a0622a3e3f7d6b79a04d050d1af80,0,18E2KPc3Qsz1QntouPod3wzUwstrj9vHxF,1.0,419.5,1455874061
268,Locky,37167dce7763640688430d1df64fa1b1033cd135606b7096b06b8f8c94cfdf47,2,1F7Di7ebyCZXkNhfK2TB9dYy3wUTWrNTc9,1.0,419.5,1455874850
269,Locky,40757773e66504dda766645fd2e76a7e2b2b2ed78e8848ee4d87728be1c48a94,0,16Pd7Rgz2t45LTpgYqpeLG3VgVrb8KwPK,0.4989433,209.31,1455874850
270,Locky,71afa803ca02b465e94a18cc98efc524be790ccea518505fb3fc017df02d25de,0,1N5rjje5ahpmic3pkUMDjAZqBF8vXHBqNA,1.0,419.5,1455874850
271,Locky,98224c23d8114a67a849cf45aa92e5210765605515ed5fba26a7d67b52e0b449,0,17UB49EX3zGwkKVKVFHtK2RsBJLtRj7Ztz,0.5,209.75,1455876513
272,Locky,64d4b4176ba4bedc849ed7ef7caa5fe53edfe87ad944df63f3a8daff38df9668,1,1Luh5vAhWPju9oaSgTacjeu9HuhaSTEQHF,0.5,209.75,1455877299
273,Locky,e7572efaf74f23ae10cf15297381dd1cea9c756d308f24dbf6fbb143e9311e58,12,1NSGJHacTnADL2hg3JKztUw5VgtQBjifEu,0.5049,211.81,1455878558
274,Locky,e7572efaf74f23ae10cf15297381dd1cea9c756d308f24dbf6fbb143e9311e58,22,12o2R5GfrMAzMWpBfS8r9jVzP2e8u79W6T,1.0,419.5,1455878558
275,Locky,e7572efaf74f23ae10cf15297381dd1cea9c756d308f24dbf6fbb143e9311e58,24,1ND3oAjPADDwUH7qLeCkg4RKm564Hy1QBY,1.0,419.5,1455878558
276,Locky,e7572efaf74f23ae10cf15297381dd1cea9c756d308f24dbf6fbb143e9311e58,29,168NS46JZoftoxwTRcJ8PGtizH4JS3kD8y,1.0,419.5,1455878558
277,Locky,0a52d16f0514a1a83e0fcb1a35c5379f24cf15ce982b6efc45f1a7052d19e5ad,0,1Px8i7fiuDEw29xDNYZMHpuGLfPz3HHZ75,0.5,209.75,1455883636
278,Locky,b12746a28a8b9b72b48509fff743c2ebd27366e5eb0f047b16b24b361a0b9377,0,1CUeCiNyEbnV8Lf1jWd7BQHMnmUEH8R552,0.5,209.75,1455883636
279,Locky,40e23f3e384257026efe741ac1b2de7b2cbac738d783b793d42ba3cf7d9c7b9c,1,1DutgHzYyjFMXBD8kT6WaWRSpwNm3XV8EQ,1.0,419.5,1455883888
280,Locky,12b014839ebc1e4fd443badd4f24a226a0983e6aea2adbc7e7601ce0eba46ac9,1,16uZns6RjZtqaf61Ftteg3JWgbTZd93C6h,0.5,209.75,1455883888
281,Locky,bba154d880a9e90acc919dc4b51092c6b65e48e4df89ed1fe8ac7dc6110e37b4,0,1HieQMaE5dwzecXfEGNn79pkXD1ZpmBswU,0.4999,209.71,1455883888
282,Locky,5acfbde80d3ea8838c006151b2a80de6cb892ee52b668d587585b58fc554a535,1,1NeTvKfmVvHRCbaBxLrsikMErSuHewQXPS,2.5,1048.75,1455884064
283,Locky,3ad4dde7b40bb0d24c0483662b932fd4d91d703ebe225610386325e5a2124a48,0,1PgzYJnvt8X7A8tKXPopdA6hzm1RB1yghW,0.9999,419.46,1455884064
284,Locky,fdf14aa5252db1b0d89857dacac006c41484fe9551934c55d53599901870b3e5,0,1MJcqUfbnazKrsvpFZSyik5uSKDMRZ353U,0.5,209.75,1455884231
